model_name	token_idx	token	token_category
allenai/OLMo-7B	45934	▁aiding	LATIN
allenai/OLMo-7B	45935	pitch	LATIN
allenai/OLMo-7B	45936	\n\n\n▁▁▁▁▁	Z
allenai/OLMo-7B	45937	▁insider	LATIN
allenai/OLMo-7B	45938	hedron	LATIN
allenai/OLMo-7B	45939	!!!!!!!!	P
allenai/OLMo-7B	45940	▁Andreas	LATIN
allenai/OLMo-7B	45941	▁Bis	LATIN
allenai/OLMo-7B	45942	▁chilling	LATIN
allenai/OLMo-7B	45943	▁Retail	LATIN
allenai/OLMo-7B	45944	▁glycine	LATIN
allenai/OLMo-7B	45945	charts	LATIN
allenai/OLMo-7B	45946	▁Desktop	LATIN
allenai/OLMo-7B	45947	▁Compute	LATIN
allenai/OLMo-7B	45948	Ker	LATIN
allenai/OLMo-7B	45949	modes	LATIN
allenai/OLMo-7B	45950	ていた	HIRAGANA
allenai/OLMo-7B	45951	Inflater	LATIN
allenai/OLMo-7B	45952	Frames	LATIN
allenai/OLMo-7B	45953	Else	LATIN
allenai/OLMo-7B	45954	Hop	LATIN
allenai/OLMo-7B	45955	yna	LATIN
allenai/OLMo-7B	45956	▁exerts	LATIN
allenai/OLMo-7B	45957	▁dre	LATIN
allenai/OLMo-7B	45958	);\	P
allenai/OLMo-7B	45959	▁fishermen	LATIN
allenai/OLMo-7B	45960	▁hardcore	LATIN
allenai/OLMo-7B	45961	▁Marathon	LATIN
allenai/OLMo-7B	45962	▁belang	LATIN
allenai/OLMo-7B	45963	▁identically	LATIN
allenai/OLMo-7B	45964	▁costing	LATIN
allenai/OLMo-7B	45965	▁overturned	LATIN
allenai/OLMo-7B	45966	▁monop	LATIN
allenai/OLMo-7B	45967	▁hemp	LATIN
allenai/OLMo-7B	45968	▁Rag	LATIN
allenai/OLMo-7B	45969	autre	LATIN
allenai/OLMo-7B	45970	College	LATIN
allenai/OLMo-7B	45971	▁freedoms	LATIN
allenai/OLMo-7B	45972	Numbers	LATIN
allenai/OLMo-7B	45973	▁monotonic	LATIN
allenai/OLMo-7B	45974	"."";"	P
allenai/OLMo-7B	45975	▁butcher	LATIN
allenai/OLMo-7B	45976	Jess	LATIN
allenai/OLMo-7B	45977	▁Fors	LATIN
allenai/OLMo-7B	45978	backup	LATIN
allenai/OLMo-7B	45979	▁Astronomy	LATIN
allenai/OLMo-7B	45980	▁brav	LATIN
allenai/OLMo-7B	45981	▁Teddy	LATIN
allenai/OLMo-7B	45982	▁glaring	LATIN
allenai/OLMo-7B	45983	requests	LATIN
allenai/OLMo-7B	45984	▁suitability	LATIN
allenai/OLMo-7B	45985	▁sanity	LATIN
allenai/OLMo-7B	45986	▁resided	LATIN
allenai/OLMo-7B	45987	▁1893	N
allenai/OLMo-7B	45988	ksen	LATIN
allenai/OLMo-7B	45989	▁deformations	LATIN
allenai/OLMo-7B	45990	inherit	LATIN
allenai/OLMo-7B	45991	▁troublesome	LATIN
allenai/OLMo-7B	45992	succ	LATIN
allenai/OLMo-7B	45993	▁turtle	LATIN
allenai/OLMo-7B	45994	sti	LATIN
allenai/OLMo-7B	45995	1918	N
allenai/OLMo-7B	45996	idently	LATIN
allenai/OLMo-7B	45997	sequences	LATIN
allenai/OLMo-7B	45998	▁Hog	LATIN
allenai/OLMo-7B	45999	▁Sundays	LATIN
allenai/OLMo-7B	46000	IRD	LATIN
allenai/OLMo-7B	46001	▁fruitful	LATIN
allenai/OLMo-7B	46002	▁boosted	LATIN
allenai/OLMo-7B	46003	▁ADP	LATIN
allenai/OLMo-7B	46004	Compl	LATIN
allenai/OLMo-7B	46005	▁Rabbi	LATIN
allenai/OLMo-7B	46006	Highlight	LATIN
allenai/OLMo-7B	46007	▁lt	LATIN
allenai/OLMo-7B	46008	▁psychologists	LATIN
allenai/OLMo-7B	46009	KES	LATIN
allenai/OLMo-7B	46010	0075	N
allenai/OLMo-7B	46011	▁overturn	LATIN
allenai/OLMo-7B	46012	▁rapt	LATIN
allenai/OLMo-7B	46013	▁BOOL	LATIN
allenai/OLMo-7B	46014	864	N
allenai/OLMo-7B	46015	+}	S
allenai/OLMo-7B	46016	しい	HIRAGANA
allenai/OLMo-7B	46017	▁clad	LATIN
allenai/OLMo-7B	46018	▁Commod	LATIN
allenai/OLMo-7B	46019	Argued	LATIN
allenai/OLMo-7B	46020	0036	N
allenai/OLMo-7B	46021	rette	LATIN
allenai/OLMo-7B	46022	Steven	LATIN
allenai/OLMo-7B	46023	▁dumping	LATIN
allenai/OLMo-7B	46024	▁colonic	LATIN
allenai/OLMo-7B	46025	ouss	LATIN
allenai/OLMo-7B	46026	▁soak	LATIN
allenai/OLMo-7B	46027	554	N
allenai/OLMo-7B	46028	▁Bran	LATIN
allenai/OLMo-7B	46029	ocrat	LATIN
allenai/OLMo-7B	46030	Entries	LATIN
allenai/OLMo-7B	46031	zos	LATIN
allenai/OLMo-7B	46032	▁оп	CYRILLIC
allenai/OLMo-7B	46033	located	LATIN
allenai/OLMo-7B	46034	▁RNase	LATIN
allenai/OLMo-7B	46035	varn	LATIN
allenai/OLMo-7B	46036	xu	LATIN
allenai/OLMo-7B	46037	osaur	LATIN
allenai/OLMo-7B	46038	▁essa	LATIN
allenai/OLMo-7B	46039	inset	LATIN
allenai/OLMo-7B	46040	▁sermon	LATIN
allenai/OLMo-7B	46041	▁explorer	LATIN
allenai/OLMo-7B	46042	gorithms	LATIN
allenai/OLMo-7B	46043	717	N
allenai/OLMo-7B	46044	▁wartime	LATIN
allenai/OLMo-7B	46045	brainsci	LATIN
allenai/OLMo-7B	46046	▁survives	LATIN
allenai/OLMo-7B	46047	▁retreated	LATIN
allenai/OLMo-7B	46048	▁autologous	LATIN
allenai/OLMo-7B	46049	没	CJK
allenai/OLMo-7B	46050	▁Fiber	LATIN
allenai/OLMo-7B	46051	spheres	LATIN
allenai/OLMo-7B	46052	traditional	LATIN
allenai/OLMo-7B	46053	▁antid	LATIN
allenai/OLMo-7B	46054	▁containment	LATIN
allenai/OLMo-7B	46055	▁trypt	LATIN
allenai/OLMo-7B	46056	ppm	LATIN
allenai/OLMo-7B	46057	Decode	LATIN
allenai/OLMo-7B	46058	▁econó	LATIN
allenai/OLMo-7B	46059	▁2500	N
allenai/OLMo-7B	46060	▁purpos	LATIN
allenai/OLMo-7B	46061	Salt	LATIN
allenai/OLMo-7B	46062	▁Means	LATIN
allenai/OLMo-7B	46063	▁AMERICA	LATIN
allenai/OLMo-7B	46064	":"")"	P
allenai/OLMo-7B	46065	vk	LATIN
allenai/OLMo-7B	46066	▁Jacksonville	LATIN
allenai/OLMo-7B	46067	▁speck	LATIN
allenai/OLMo-7B	46068	SEQUENTIAL	LATIN
allenai/OLMo-7B	46069	ग	DEVANAGARI
allenai/OLMo-7B	46070	ых	CYRILLIC
allenai/OLMo-7B	46071	igos	LATIN
allenai/OLMo-7B	46072	ruly	LATIN
allenai/OLMo-7B	46073	▁conformity	LATIN
allenai/OLMo-7B	46074	▁papill	LATIN
allenai/OLMo-7B	46075	▁idiopathic	LATIN
allenai/OLMo-7B	46076	783	N
allenai/OLMo-7B	46077	рос	CYRILLIC
allenai/OLMo-7B	46078	▁sidebar	LATIN
allenai/OLMo-7B	46079	satellite	LATIN
allenai/OLMo-7B	46080	orea	LATIN
allenai/OLMo-7B	46081	Moving	LATIN
allenai/OLMo-7B	46082	▁DOT	LATIN
allenai/OLMo-7B	46083	▁*);	P
allenai/OLMo-7B	46084	▁outlaw	LATIN
allenai/OLMo-7B	46085	▁Shock	LATIN
allenai/OLMo-7B	46086	▁experimenting	LATIN
allenai/OLMo-7B	46087	▁Galile	LATIN
allenai/OLMo-7B	46088	raid	LATIN
allenai/OLMo-7B	46089	introduction	LATIN
allenai/OLMo-7B	46090	▁argc	LATIN
allenai/OLMo-7B	46091	▁ransom	LATIN
allenai/OLMo-7B	46092	▁voxel	LATIN
allenai/OLMo-7B	46093	Tre	LATIN
allenai/OLMo-7B	46094	▁fission	LATIN
allenai/OLMo-7B	46095	▁Ming	LATIN
allenai/OLMo-7B	46096	▁Gap	LATIN
allenai/OLMo-7B	46097	▁modulator	LATIN
allenai/OLMo-7B	46098	▁undocumented	LATIN
allenai/OLMo-7B	46099	▁JHEP	LATIN
allenai/OLMo-7B	46100	▁Solo	LATIN
allenai/OLMo-7B	46101	▁Measurements	LATIN
allenai/OLMo-7B	46102	ushima	LATIN
allenai/OLMo-7B	46103	sensor	LATIN
allenai/OLMo-7B	46104	▁PayPal	LATIN
allenai/OLMo-7B	46105	■	S
allenai/OLMo-7B	46106	LW	LATIN
allenai/OLMo-7B	46107	▁gladly	LATIN
allenai/OLMo-7B	46108	▁exchanging	LATIN
allenai/OLMo-7B	46109	▁jamais	LATIN
allenai/OLMo-7B	46110	▁ix	LATIN
allenai/OLMo-7B	46111	▁Gauss	LATIN
allenai/OLMo-7B	46112	▁enlarge	LATIN
allenai/OLMo-7B	46113	ickness	LATIN
allenai/OLMo-7B	46114	▁Examin	LATIN
allenai/OLMo-7B	46115	▁hovering	LATIN
allenai/OLMo-7B	46116	anoi	LATIN
allenai/OLMo-7B	46117	née	LATIN
allenai/OLMo-7B	46118	amers	LATIN
allenai/OLMo-7B	46119	ESULT	LATIN
allenai/OLMo-7B	46120	лем	CYRILLIC
allenai/OLMo-7B	46121	GRect	LATIN
allenai/OLMo-7B	46122	yma	LATIN
allenai/OLMo-7B	46123	ensibly	LATIN
allenai/OLMo-7B	46124	SEA	LATIN
allenai/OLMo-7B	46125	▁asteroid	LATIN
allenai/OLMo-7B	46126	▁safeguard	LATIN
allenai/OLMo-7B	46127	▁assassin	LATIN
allenai/OLMo-7B	46128	▁wellbeing	LATIN
allenai/OLMo-7B	46129	▁crystallization	LATIN
allenai/OLMo-7B	46130	rbrace	LATIN
allenai/OLMo-7B	46131	▁mun	LATIN
allenai/OLMo-7B	46132	▁diffus	LATIN
allenai/OLMo-7B	46133	▁unavoidable	LATIN
allenai/OLMo-7B	46134	Bg	LATIN
allenai/OLMo-7B	46135	▁neb	LATIN
allenai/OLMo-7B	46136	户	CJK
allenai/OLMo-7B	46137	▁grasped	LATIN
allenai/OLMo-7B	46138	▁malloc	LATIN
allenai/OLMo-7B	46139	▁cellar	LATIN
allenai/OLMo-7B	46140	▁eruption	LATIN
allenai/OLMo-7B	46141	▁elf	LATIN
allenai/OLMo-7B	46142	▁luminal	LATIN
allenai/OLMo-7B	46143	▁européenne	LATIN
allenai/OLMo-7B	46144	▁unl	LATIN
allenai/OLMo-7B	46145	<>();	P
allenai/OLMo-7B	46146	'?	P
allenai/OLMo-7B	46147	▁Kathy	LATIN
allenai/OLMo-7B	46148	▁568	N
allenai/OLMo-7B	46149	▁Hsp	LATIN
allenai/OLMo-7B	46150	plt	LATIN
allenai/OLMo-7B	46151	▁Injury	LATIN
allenai/OLMo-7B	46152	▁AFM	LATIN
allenai/OLMo-7B	46153	idegger	LATIN
allenai/OLMo-7B	46154	▁están	LATIN
allenai/OLMo-7B	46155	▁Tales	LATIN
allenai/OLMo-7B	46156	▁hailed	LATIN
allenai/OLMo-7B	46157	fR	LATIN
allenai/OLMo-7B	46158	▁travail	LATIN
allenai/OLMo-7B	46159	▁sketches	LATIN
allenai/OLMo-7B	46160	anding	LATIN
allenai/OLMo-7B	46161	iamo	LATIN
allenai/OLMo-7B	46162	entre	LATIN
allenai/OLMo-7B	46163	▁shortages	LATIN
allenai/OLMo-7B	46164	▁spoil	LATIN
allenai/OLMo-7B	46165	▁Videos	LATIN
allenai/OLMo-7B	46166	▁Vale	LATIN
allenai/OLMo-7B	46167	Topic	LATIN
allenai/OLMo-7B	46168	▁surrounds	LATIN
allenai/OLMo-7B	46169	▁limp	LATIN
allenai/OLMo-7B	46170	/*!	P
allenai/OLMo-7B	46171	▁Percentage	LATIN
allenai/OLMo-7B	46172	▁surreal	LATIN
allenai/OLMo-7B	46173	▁hect	LATIN
allenai/OLMo-7B	46174	▁Jagu	LATIN
allenai/OLMo-7B	46175	द	DEVANAGARI
allenai/OLMo-7B	46176	WAIT	LATIN
allenai/OLMo-7B	46177	▁Spectrum	LATIN
allenai/OLMo-7B	46178	fired	LATIN
allenai/OLMo-7B	46179	▁spouses	LATIN
allenai/OLMo-7B	46180	�	S
allenai/OLMo-7B	46181	▁petrol	LATIN
allenai/OLMo-7B	46182	▁menstrual	LATIN
allenai/OLMo-7B	46183	acea	LATIN
allenai/OLMo-7B	46184	▁LAB	LATIN
allenai/OLMo-7B	46185	▁Funds	LATIN
allenai/OLMo-7B	46186	:{\	P
allenai/OLMo-7B	46187	▁Comisión	LATIN
allenai/OLMo-7B	46188	applied	LATIN
allenai/OLMo-7B	46189	▁sinister	LATIN
allenai/OLMo-7B	46190	▁542	N
allenai/OLMo-7B	46191	▁Warrior	LATIN
allenai/OLMo-7B	46192	▁OW	LATIN
allenai/OLMo-7B	46193	odem	LATIN
allenai/OLMo-7B	46194	▁Gus	LATIN
allenai/OLMo-7B	46195	rokee	LATIN
allenai/OLMo-7B	46196	▁unfold	LATIN
allenai/OLMo-7B	46197	▁paranoid	LATIN
allenai/OLMo-7B	46198	▁737	N
allenai/OLMo-7B	46199	▁AFTER	LATIN
allenai/OLMo-7B	46200	▁proactive	LATIN
allenai/OLMo-7B	46201	)}/\	P
allenai/OLMo-7B	46202	▁Updated	LATIN
allenai/OLMo-7B	46203	▁dwarfs	LATIN
allenai/OLMo-7B	46204	Rick	LATIN
allenai/OLMo-7B	46205	▁mitral	LATIN
allenai/OLMo-7B	46206	▁rgb	LATIN
allenai/OLMo-7B	46207	elligent	LATIN
allenai/OLMo-7B	46208	dee	LATIN
allenai/OLMo-7B	46209	▁▁▁▁▁▁▁▁▁\n▁	Z
allenai/OLMo-7B	46210	▁informs	LATIN
allenai/OLMo-7B	46211	Verlag	LATIN
allenai/OLMo-7B	46212	ません	HIRAGANA
allenai/OLMo-7B	46213	xffffffff	LATIN
allenai/OLMo-7B	46214	▁nonnegative	LATIN
allenai/OLMo-7B	46215	▁1830	N
allenai/OLMo-7B	46216	▁waiter	LATIN
allenai/OLMo-7B	46217	%(	P
allenai/OLMo-7B	46218	Estim	LATIN
allenai/OLMo-7B	46219	reign	LATIN
allenai/OLMo-7B	46220	oliberal	LATIN
allenai/OLMo-7B	46221	"()"""	P
allenai/OLMo-7B	46222	▁Enum	LATIN
allenai/OLMo-7B	46223	▁enumeration	LATIN
allenai/OLMo-7B	46224	▁immunoreactivity	LATIN
allenai/OLMo-7B	46225	York	LATIN
allenai/OLMo-7B	46226	▁CIT	LATIN
allenai/OLMo-7B	46227	CHA	LATIN
allenai/OLMo-7B	46228	▁CMB	LATIN
allenai/OLMo-7B	46229	deriv	LATIN
allenai/OLMo-7B	46230		C
allenai/OLMo-7B	46231	▁GV	LATIN
allenai/OLMo-7B	46232	▁campaigning	LATIN
allenai/OLMo-7B	46233	đ	LATIN
allenai/OLMo-7B	46234	▁embeddings	LATIN
allenai/OLMo-7B	46235	BK	LATIN
allenai/OLMo-7B	46236	NORM	LATIN
allenai/OLMo-7B	46237	▁skiing	LATIN
allenai/OLMo-7B	46238	Sets	LATIN
allenai/OLMo-7B	46239	直	CJK
allenai/OLMo-7B	46240	▁será	LATIN
allenai/OLMo-7B	46241	"-"""	P
allenai/OLMo-7B	46242	▁Sisters	LATIN
allenai/OLMo-7B	46243	":{	P
allenai/OLMo-7B	46244	▁deteriorated	LATIN
allenai/OLMo-7B	46245	▁tumorigenesis	LATIN
allenai/OLMo-7B	46246	▁HG	LATIN
allenai/OLMo-7B	46247	▁kar	LATIN
allenai/OLMo-7B	46248	Beck	LATIN
allenai/OLMo-7B	46249	▁være	LATIN
allenai/OLMo-7B	46250	Paper	LATIN
allenai/OLMo-7B	46251	▁Secure	LATIN
allenai/OLMo-7B	46252	▁spores	LATIN
allenai/OLMo-7B	46253	▁Brasil	LATIN
allenai/OLMo-7B	46254	▁sco	LATIN
allenai/OLMo-7B	46255	azzo	LATIN
allenai/OLMo-7B	46256	Obs	LATIN
allenai/OLMo-7B	46257	}),\	P
allenai/OLMo-7B	46258	temporal	LATIN
allenai/OLMo-7B	46259	▁specializes	LATIN
allenai/OLMo-7B	46260	chu	LATIN
allenai/OLMo-7B	46261	evo	LATIN
allenai/OLMo-7B	46262	▁Dalton	LATIN
allenai/OLMo-7B	46263	Geography	LATIN
allenai/OLMo-7B	46264	administration	LATIN
allenai/OLMo-7B	46265	[$\	P
allenai/OLMo-7B	46266	Salmonella	LATIN
allenai/OLMo-7B	46267	>]	S
allenai/OLMo-7B	46268	Sr	LATIN
allenai/OLMo-7B	46269	▁Virus	LATIN
allenai/OLMo-7B	46270	▁restrain	LATIN
allenai/OLMo-7B	46271	▁antipsych	LATIN
allenai/OLMo-7B	46272	▁concede	LATIN
allenai/OLMo-7B	46273	▁STM	LATIN
allenai/OLMo-7B	46274	greater	LATIN
allenai/OLMo-7B	46275	/](	P
allenai/OLMo-7B	46276	hä	LATIN
allenai/OLMo-7B	46277	cif	LATIN
allenai/OLMo-7B	46278	▁RTC	LATIN
allenai/OLMo-7B	46279	inky	LATIN
allenai/OLMo-7B	46280	▁filthy	LATIN
allenai/OLMo-7B	46281	▁edible	LATIN
allenai/OLMo-7B	46282	▁chiefs	LATIN
allenai/OLMo-7B	46283	▁Cardi	LATIN
allenai/OLMo-7B	46284	Latin	LATIN
allenai/OLMo-7B	46285	▁Eating	LATIN
allenai/OLMo-7B	46286	▁phenomenological	LATIN
allenai/OLMo-7B	46287	▁Buenos	LATIN
allenai/OLMo-7B	46288	PID	LATIN
allenai/OLMo-7B	46289	."""	P
allenai/OLMo-7B	46290	▁¡	Z
allenai/OLMo-7B	46291	�	S
allenai/OLMo-7B	46292	▁vý	LATIN
allenai/OLMo-7B	46293	▁relocation	LATIN
allenai/OLMo-7B	46294	'=>	S
allenai/OLMo-7B	46295	]):	P
allenai/OLMo-7B	46296	▁Preliminary	LATIN
allenai/OLMo-7B	46297	ISBN	LATIN
allenai/OLMo-7B	46298	▁drowning	LATIN
allenai/OLMo-7B	46299	▁BRE	LATIN
allenai/OLMo-7B	46300	Clip	LATIN
allenai/OLMo-7B	46301	▁rotten	LATIN
allenai/OLMo-7B	46302	isser	LATIN
allenai/OLMo-7B	46303	▁lymphatic	LATIN
allenai/OLMo-7B	46304	▁bioavailability	LATIN
allenai/OLMo-7B	46305	▁MUS	LATIN
allenai/OLMo-7B	46306	stituting	LATIN
allenai/OLMo-7B	46307	Btn	LATIN
allenai/OLMo-7B	46308	linger	LATIN
allenai/OLMo-7B	46309	▁podium	LATIN
allenai/OLMo-7B	46310	quark	LATIN
allenai/OLMo-7B	46311	▁Flo	LATIN
allenai/OLMo-7B	46312	▁Nicolas	LATIN
allenai/OLMo-7B	46313	▁576	N
allenai/OLMo-7B	46314	▁shredded	LATIN
allenai/OLMo-7B	46315	▁Gesch	LATIN
allenai/OLMo-7B	46316	▁compassionate	LATIN
allenai/OLMo-7B	46317	▁Alto	LATIN
allenai/OLMo-7B	46318	▁convection	LATIN
allenai/OLMo-7B	46319	lop	LATIN
allenai/OLMo-7B	46320	quantum	LATIN
allenai/OLMo-7B	46321	cheon	LATIN
allenai/OLMo-7B	46322	understand	LATIN
allenai/OLMo-7B	46323	elsen	LATIN
allenai/OLMo-7B	46324	▁scoop	LATIN
allenai/OLMo-7B	46325	▁beginnings	LATIN
allenai/OLMo-7B	46326	▁Juliet	LATIN
allenai/OLMo-7B	46327	▁Damage	LATIN
allenai/OLMo-7B	46328	▁Bool	LATIN
allenai/OLMo-7B	46329	▁Constantin	LATIN
allenai/OLMo-7B	46330	VALID	LATIN
allenai/OLMo-7B	46331	maha	LATIN
allenai/OLMo-7B	46332	ordo	LATIN
allenai/OLMo-7B	46333	Paths	LATIN
allenai/OLMo-7B	46334	▁toutes	LATIN
allenai/OLMo-7B	46335	▁Observer	LATIN
allenai/OLMo-7B	46336	\n▁▁▁▁▁▁▁▁▁▁▁▁\n▁▁▁▁▁▁▁▁▁▁▁	Z
allenai/OLMo-7B	46337	▁betrayal	LATIN
allenai/OLMo-7B	46338	▁Sentencing	LATIN
allenai/OLMo-7B	46339	anon	LATIN
allenai/OLMo-7B	46340	▁destroys	LATIN
allenai/OLMo-7B	46341	Labels	LATIN
allenai/OLMo-7B	46342	▁grilled	LATIN
allenai/OLMo-7B	46343	serving	LATIN
allenai/OLMo-7B	46344	Construction	LATIN
allenai/OLMo-7B	46345	antibodies	LATIN
allenai/OLMo-7B	46346	▁histopathological	LATIN
allenai/OLMo-7B	46347	▁desperation	LATIN
allenai/OLMo-7B	46348	pathetic	LATIN
allenai/OLMo-7B	46349	adies	LATIN
allenai/OLMo-7B	46350	▁differentiable	LATIN
allenai/OLMo-7B	46351	coli	LATIN
allenai/OLMo-7B	46352	noreply	LATIN
allenai/OLMo-7B	46353	EH	LATIN
allenai/OLMo-7B	46354	▁typh	LATIN
allenai/OLMo-7B	46355	▁postpartum	LATIN
allenai/OLMo-7B	46356	民	CJK
allenai/OLMo-7B	46357	ント	KATAKANA
allenai/OLMo-7B	46358	モ	KATAKANA
allenai/OLMo-7B	46359	aupt	LATIN
allenai/OLMo-7B	46360	тер	CYRILLIC
allenai/OLMo-7B	46361	Professional	LATIN
allenai/OLMo-7B	46362	tig	LATIN
allenai/OLMo-7B	46363	▁HCT	LATIN
allenai/OLMo-7B	46364	▁Dent	LATIN
allenai/OLMo-7B	46365	▁Whilst	LATIN
allenai/OLMo-7B	46366	▁eyew	LATIN
allenai/OLMo-7B	46367	Chunk	LATIN
allenai/OLMo-7B	46368	iedad	LATIN
allenai/OLMo-7B	46369	oxia	LATIN
allenai/OLMo-7B	46370	feb	LATIN
allenai/OLMo-7B	46371	▁Threat	LATIN
allenai/OLMo-7B	46372	bic	LATIN
allenai/OLMo-7B	46373	▁informational	LATIN
allenai/OLMo-7B	46374	Medium	LATIN
allenai/OLMo-7B	46375	▁Rainbow	LATIN
allenai/OLMo-7B	46376	recv	LATIN
allenai/OLMo-7B	46377	▁Wilhelm	LATIN
allenai/OLMo-7B	46378	▁Balance	LATIN
allenai/OLMo-7B	46379	987	N
allenai/OLMo-7B	46380	▁después	LATIN
allenai/OLMo-7B	46381	▁feder	LATIN
allenai/OLMo-7B	46382	ferencing	LATIN
allenai/OLMo-7B	46383	▁oligonucleotide	LATIN
allenai/OLMo-7B	46384	▁Savings	LATIN
allenai/OLMo-7B	46385	qua	LATIN
allenai/OLMo-7B	46386	▁Hole	LATIN
allenai/OLMo-7B	46387	▁elbows	LATIN
allenai/OLMo-7B	46388	▁pleural	LATIN
allenai/OLMo-7B	46389	▁Judith	LATIN
allenai/OLMo-7B	46390	▁Rubio	LATIN
allenai/OLMo-7B	46391	▁parchment	LATIN
allenai/OLMo-7B	46392	pei	LATIN
allenai/OLMo-7B	46393	▁DAV	LATIN
allenai/OLMo-7B	46394	▁myocardium	LATIN
allenai/OLMo-7B	46395	▁councill	LATIN
allenai/OLMo-7B	46396	arek	LATIN
allenai/OLMo-7B	46397	relationship	LATIN
allenai/OLMo-7B	46398	▁fict	LATIN
allenai/OLMo-7B	46399	▁sectional	LATIN
allenai/OLMo-7B	46400	▁prostagland	LATIN
allenai/OLMo-7B	46401	\+	P
allenai/OLMo-7B	46402	▁puck	LATIN
allenai/OLMo-7B	46403	▁Interrupt	LATIN
allenai/OLMo-7B	46404	empre	LATIN
allenai/OLMo-7B	46405	Pros	LATIN
allenai/OLMo-7B	46406	▁Dominican	LATIN
allenai/OLMo-7B	46407	599	N
allenai/OLMo-7B	46408	existent	LATIN
allenai/OLMo-7B	46409	▁histologic	LATIN
allenai/OLMo-7B	46410	()</	P
allenai/OLMo-7B	46411	▁Partner	LATIN
allenai/OLMo-7B	46412	artan	LATIN
allenai/OLMo-7B	46413	▁outskirts	LATIN
allenai/OLMo-7B	46414	▁SSR	LATIN
allenai/OLMo-7B	46415	yml	LATIN
allenai/OLMo-7B	46416	▁1885	N
allenai/OLMo-7B	46417	▁celebrates	LATIN
allenai/OLMo-7B	46418	reporting	LATIN
allenai/OLMo-7B	46419	管	CJK
allenai/OLMo-7B	46420	▁yaml	LATIN
allenai/OLMo-7B	46421	▁instructors	LATIN
allenai/OLMo-7B	46422	▁ω	Z
allenai/OLMo-7B	46423	▁IPA	LATIN
allenai/OLMo-7B	46424	▁Seah	LATIN
allenai/OLMo-7B	46425	▁Philippe	LATIN
allenai/OLMo-7B	46426	iets	LATIN
allenai/OLMo-7B	46427	▁fors	LATIN
allenai/OLMo-7B	46428	Riddell	LATIN
allenai/OLMo-7B	46429	inverse	LATIN
allenai/OLMo-7B	46430	▁turnout	LATIN
allenai/OLMo-7B	46431	olite	LATIN
allenai/OLMo-7B	46432	▁Ctrl	LATIN
allenai/OLMo-7B	46433	)$;	P
allenai/OLMo-7B	46434	▁TEXT	LATIN
allenai/OLMo-7B	46435	actors	LATIN
allenai/OLMo-7B	46436	▁605	N
allenai/OLMo-7B	46437	▁Opportunity	LATIN
allenai/OLMo-7B	46438	▁�	Z
allenai/OLMo-7B	46439	▁nucleon	LATIN
allenai/OLMo-7B	46440	▁απο	GREEK
allenai/OLMo-7B	46441	▁foliage	LATIN
allenai/OLMo-7B	46442	abit	LATIN
allenai/OLMo-7B	46443	▁536	N
allenai/OLMo-7B	46444	▁Ranger	LATIN
allenai/OLMo-7B	46445	arias	LATIN
allenai/OLMo-7B	46446	▁apologized	LATIN
allenai/OLMo-7B	46447	▁migrating	LATIN
allenai/OLMo-7B	46448	▁Kro	LATIN
allenai/OLMo-7B	46449	▁causality	LATIN
allenai/OLMo-7B	46450	Spot	LATIN
allenai/OLMo-7B	46451	compliance	LATIN
allenai/OLMo-7B	46452	▁escorted	LATIN
allenai/OLMo-7B	46453	Dispatcher	LATIN
allenai/OLMo-7B	46454	▁prominently	LATIN
allenai/OLMo-7B	46455	816	N
allenai/OLMo-7B	46456	▁cobalt	LATIN
allenai/OLMo-7B	46457	Been	LATIN
allenai/OLMo-7B	46458	specifically	LATIN
allenai/OLMo-7B	46459	▁advertise	LATIN
allenai/OLMo-7B	46460	Anderson	LATIN
allenai/OLMo-7B	46461	色	CJK
allenai/OLMo-7B	46462	)];	P
allenai/OLMo-7B	46463	▁extant	LATIN
allenai/OLMo-7B	46464	Rating	LATIN
allenai/OLMo-7B	46465	EMPL	LATIN
allenai/OLMo-7B	46466	▁prestige	LATIN
allenai/OLMo-7B	46467	etter	LATIN
allenai/OLMo-7B	46468	\])]{}	P
allenai/OLMo-7B	46469	▁stout	LATIN
allenai/OLMo-7B	46470	▁1894	N
allenai/OLMo-7B	46471	RESULT	LATIN
allenai/OLMo-7B	46472	▁565	N
allenai/OLMo-7B	46473	▁wieder	LATIN
allenai/OLMo-7B	46474	▁NAC	LATIN
allenai/OLMo-7B	46475	▁594	N
allenai/OLMo-7B	46476	viral	LATIN
allenai/OLMo-7B	46477	▁géné	LATIN
allenai/OLMo-7B	46478	▁Liberation	LATIN
allenai/OLMo-7B	46479	▁\|_{	P
allenai/OLMo-7B	46480	635	N
allenai/OLMo-7B	46481	ZX	LATIN
allenai/OLMo-7B	46482	▁Pablo	LATIN
allenai/OLMo-7B	46483	▁postulated	LATIN
allenai/OLMo-7B	46484	▁Prol	LATIN
allenai/OLMo-7B	46485	▁misunderstood	LATIN
allenai/OLMo-7B	46486	▁hugged	LATIN
allenai/OLMo-7B	46487	▁Tin	LATIN
allenai/OLMo-7B	46488	tracks	LATIN
allenai/OLMo-7B	46489	REST	LATIN
allenai/OLMo-7B	46490	RTC	LATIN
allenai/OLMo-7B	46491	▁dispositions	LATIN
allenai/OLMo-7B	46492	MAG	LATIN
allenai/OLMo-7B	46493	▁camel	LATIN
allenai/OLMo-7B	46494	▁ascertained	LATIN
